2 1 0 -1 -1 0 1.62069 1.62069 1.62069 1.62069 0 0 0 0 
1 1 0 -0.999825 -1 0 1.62079 1.62069 1.62079 1.62069 0.165685 0 0.134339 0 
1 1 0 -0.99965 -1 0 1.62089 1.62068 1.62089 1.62068 0.1657 0 0.13435 0 
1 1 0 -0.9993 -1 0 1.62108 1.62067 1.62108 1.62067 0.16573 0 0.134372 0 
1 1 0 -0.998601 -1 0 1.62147 1.62065 1.62147 1.62065 0.165791 0 0.134416 0 
1 1 0 -0.997202 -1 0 1.62224 1.62061 1.62224 1.62061 0.165914 0 0.134504 0 
1 1 0 -0.994406 -1 0 1.6238 1.62052 1.6238 1.62052 0.166163 0 0.134678 0 
1 1 0 -0.988821 -1 0 1.62692 1.62035 1.62692 1.62035 0.166674 0 0.135018 0 
1 1 0 -0.977675 -1 0 1.6332 1.62 1.6332 1.62 0.16775 0 0.135664 0 
1 1 0 -0.955482 -1 0 1.64594 1.6193 1.64594 1.6193 0.170114 0 0.136824 0 
1 1 0 -0.912546 -1 0 1.67153 1.6179 1.67153 1.6179 0.17554 0 0.13861 0 
1 1 0 -0.870188 -1 0 1.69806 1.61646 1.69806 1.61646 0.181967 0 0.139852 0 
1 1 0 -0.828461 -1 0 1.72556 1.61497 1.72556 1.61497 0.189301 0 0.140676 0 
1 1 0 -0.787417 -1 0 1.75408 1.61344 1.75408 1.61344 0.197464 0 0.141193 0 
1 1 0 -0.747113 -1 0 1.78363 1.61187 1.78363 1.61187 0.206406 0 0.141486 0 
1 1 0 -0.707608 -1 0 1.81423 1.61025 1.81423 1.61025 0.216101 0 0.141616 0 
1 1 0 -0.668964 -1 0 1.84592 1.6086 1.84592 1.6086 0.226544 0 0.141625 0 
1 1 0 -0.631244 -1 0 1.87869 1.60691 1.87869 1.60691 0.237743 0 0.141543 0 
1 1 0 -0.59451 -1 0 1.91257 1.60519 1.91257 1.60519 0.249713 0 0.14139 0 
1 1 0 -0.558826 -1 0 1.94755 1.60344 1.94755 1.60344 0.262476 0 0.141182 0 
1 1 0 -0.524255 -1 0 1.98363 1.60166 1.98363 1.60166 0.276058 0 0.140932 0 
1 1 0 -0.490855 -1 0 2.0208 1.59987 2.0208 1.59987 0.290487 0 0.140649 0 
1 1 0 -0.458683 -1 0 2.05903 1.59807 2.05903 1.59807 0.305792 0 0.140341 0 
1 1 0 -0.427791 -1 0 2.0983 1.59626 2.0983 1.59626 0.322004 0 0.140014 0 
1 1 0 -0.398223 -1 0 2.13858 1.59446 2.13858 1.59446 0.339154 0 0.139674 0 
1 1 0 -0.370019 -1 0 2.17983 1.59266 2.17983 1.59266 0.35727 0 0.139325 0 
1 1 0 -0.343211 -1 0 2.222 1.59089 2.222 1.59089 0.376385 0 0.138974 0 
1 1 0 -0.317825 -1 0 2.26504 1.58914 2.26504 1.58914 0.39653 0 0.138622 0 
1 1 0 -0.293878 -1 0 2.3089 1.58742 2.3089 1.58742 0.417737 0 0.138275 0 
1 1 0 -0.271379 -1 0 2.35352 1.58576 2.35352 1.58576 0.440039 0 0.137935 0 
1 1 0 -0.250333 -1 0 2.39884 1.58414 2.39884 1.58414 0.463471 0 0.137605 0 
1 1 0 -0.230737 -1 0 2.44482 1.58259 2.44482 1.58259 0.488071 0 0.137289 0 
1 1 0 -0.212583 -1 0 2.49138 1.5811 2.49138 1.5811 0.513877 0 0.13699 0 
1 1 0 -0.195858 -1 0 2.53848 1.5797 2.53848 1.5797 0.540935 0 0.136708 0 
1 1 0 -0.180546 -1 0 2.58606 1.57837 2.58606 1.57837 0.569292 0 0.136447 0 
1 1 0 -0.16663 -1 0 2.63407 1.57714 2.63407 1.57714 0.599 0 0.136208 0 
1 1 0 -0.15409 -1 0 2.68246 1.576 2.68246 1.576 0.630119 0 0.135994 0 
1 1 0 -0.142904 -1 0 2.73118 1.57497 2.73118 1.57497 0.662712 0 0.135805 0 
1 1 0 -0.133053 -1 0 2.78019 1.57404 2.78019 1.57404 0.696851 0 0.135642 0 
1 1 0 -0.124517 -1 0 2.82945 1.57322 2.82945 1.57322 0.732614 0 0.135507 0 
1 1 0 -0.117278 -1 0 2.87892 1.57251 2.87892 1.57251 0.770088 0 0.135401 0 
1 1 0 -0.111319 -1 0 2.92856 1.57193 2.92856 1.57193 0.809367 0 0.135324 0 
1 1 0 -0.106627 -1 0 2.97833 1.57146 2.97833 1.57146 0.850557 0 0.135277 0 
1 1 0 -0.103188 -1 0 3.02821 1.57112 3.02821 1.57112 0.893772 0 0.13526 0 
1 1 0 -0.100996 -1 0 3.07817 1.5709 3.07817 1.5709 0.939137 0 0.135274 0 
1 1 0 -0.100045 -1 0 3.12816 1.5708 3.12816 1.5708 0.986787 0 0.135318 0 
1 1 0 -0.1 -1 0 3.14159 1.5708 3.14159 1.5708 0.999998 0 0.135335 0 
2 1 0 -0.100619 -1 0 3.19159 1.57086 3.19159 1.57086 1.05076 0 0.135418 0 
2 1 0 -0.102477 -1 0 3.24155 1.57105 3.24155 1.57105 1.10417 0 0.135531 0 
2 1 0 -0.10558 -1 0 3.29146 1.57136 3.29146 1.57136 1.16039 0 0.135675 0 
2 1 0 -0.109934 -1 0 3.34126 1.57179 3.34126 1.57179 1.21963 0 0.135847 0 
2 1 0 -0.115552 -1 0 3.39094 1.57235 3.39094 1.57235 1.28208 0 0.136049 0 
2 1 0 -0.122445 -1 0 3.44046 1.57302 3.44046 1.57302 1.34797 0 0.13628 0 
2 1 0 -0.130631 -1 0 3.48978 1.57381 3.48978 1.57381 1.41753 0 0.136537 0 
2 1 0 -0.140126 -1 0 3.53886 1.57471 3.53886 1.57471 1.49101 0 0.136822 0 
2 1 0 -0.150951 -1 0 3.58767 1.57571 3.58767 1.57571 1.56869 0 0.137132 0 
2 1 0 -0.163126 -1 0 3.63615 1.57682 3.63615 1.57682 1.65084 0 0.137466 0 
2 1 0 -0.17667 -1 0 3.68426 1.57803 3.68426 1.57803 1.73775 0 0.137824 0 
2 1 0 -0.191604 -1 0 3.73196 1.57933 3.73196 1.57933 1.82972 0 0.138203 0 
2 1 0 -0.207948 -1 0 3.7792 1.58072 3.7792 1.58072 1.92709 0 0.138603 0 
2 1 0 -0.225717 -1 0 3.82591 1.58218 3.82591 1.58218 2.03015 0 0.139021 0 
2 1 0 -0.244925 -1 0 3.87205 1.58372 3.87205 1.58372 2.13925 0 0.139455 0 
2 1 0 -0.265581 -1 0 3.91755 1.58532 3.91755 1.58532 2.25471 0 0.139905 0 
2 1 0 -0.287689 -1 0 3.96237 1.58697 3.96237 1.58697 2.37685 0 0.140367 0 
